Ingredient,Dish,Meal,Date,Index,Vegetarian,Vegan,Gluten-Free
wheat flour,Cornbread,lunch,2022-10-25,7,True,False,False
yellow corn meal,Cornbread,lunch,2022-10-25,7,True,False,False
cream corn,Cornbread,lunch,2022-10-25,7,True,False,False
baking powder,Cornbread,lunch,2022-10-25,7,True,False,False
sea salt,Cornbread,lunch,2022-10-25,7,True,False,False
"beyond meat meatless ""beef crumble""",Shepherd's Pie,dinner,2022-11-15,1,False,True,False
vegetable filling,Shepherd's Pie,dinner,2022-11-15,1,False,True,False
potato,Shepherd's Pie,dinner,2022-11-15,1,False,True,False
parsnip,Shepherd's Pie,dinner,2022-11-15,1,False,True,False
carrot,Shepherd's Pie,dinner,2022-11-15,1,False,True,False
green pea,Shepherd's Pie,dinner,2022-11-15,1,False,True,False
"mozzarella sub ""cheese""",Shepherd's Pie,dinner,2022-11-15,1,False,True,False
onion,Shepherd's Pie,dinner,2022-11-15,1,False,True,False
puff pastry dough,Shepherd's Pie,dinner,2022-11-15,1,False,True,False
ketchup,Shepherd's Pie,dinner,2022-11-15,1,False,True,False
vegetable soup base,Shepherd's Pie,dinner,2022-11-15,1,False,True,False
canola olive oil,Shepherd's Pie,dinner,2022-11-15,1,False,True,False
"sub ""butter""",Shepherd's Pie,dinner,2022-11-15,1,False,True,False
pepper,Shepherd's Pie,dinner,2022-11-15,1,False,True,False
cannellini beans,Pumpkin Soup With Leeks & Beans,lunch,2022-11-28,9,False,True,True
kale,Pumpkin Soup With Leeks & Beans,lunch,2022-11-28,9,False,True,True
celery,Pumpkin Soup With Leeks & Beans,lunch,2022-11-28,9,False,True,True
leeks,Pumpkin Soup With Leeks & Beans,lunch,2022-11-28,9,False,True,True
"vegetable soup base (contains carrots, celery)",Pumpkin Soup With Leeks & Beans,lunch,2022-11-28,9,False,True,True
canola/olive oil blend,Pumpkin Soup With Leeks & Beans,lunch,2022-11-28,9,False,True,True
pumpkin,Pumpkin Soup With Leeks & Beans,lunch,2022-11-28,9,False,True,True
apple,Pumpkin Soup With Leeks & Beans,lunch,2022-11-28,9,False,True,True
sage,Pumpkin Soup With Leeks & Beans,lunch,2022-11-28,9,False,True,True
apple cider vinegar,Pumpkin Soup With Leeks & Beans,lunch,2022-11-28,9,False,True,True
salt,Pumpkin Soup With Leeks & Beans,lunch,2022-11-28,9,False,True,True
"meatless ""beef"" strips","Sizzlin' ""Beef"" Fajita",dinner,2023-02-06,1,False,True,False
canola/olive oil blend,"Sizzlin' ""Beef"" Fajita",dinner,2023-02-06,1,False,True,False
pepper,"Sizzlin' ""Beef"" Fajita",dinner,2023-02-06,1,False,True,False
salt,"Sizzlin' ""Beef"" Fajita",dinner,2023-02-06,1,False,True,False
fajita seasoning,"Sizzlin' ""Beef"" Fajita",dinner,2023-02-06,1,False,True,False
bell peppers,"Sizzlin' ""Beef"" Fajita",dinner,2023-02-06,1,False,True,False
onions,"Sizzlin' ""Beef"" Fajita",dinner,2023-02-06,1,False,True,False
garlic,"Sizzlin' ""Beef"" Fajita",dinner,2023-02-06,1,False,True,False
collard greens,Sautéed Collard Greens,dinner,2022-06-20,7,False,True,False
olive oil,Sautéed Collard Greens,dinner,2022-06-20,7,False,True,False
garlic,Sautéed Collard Greens,dinner,2022-06-20,7,False,True,False
red pepper flakes,Sautéed Collard Greens,dinner,2022-06-20,7,False,True,False
ABF chicken (halal),Huli Huli Chicken,dinner,2022-05-12,2,False,False,True
"huli huli glaze (mushroom, pineapple juice, ketchup, sriracha sauce, brown sugar, rice vinegar, garlic, ginger, cornstarch, salt)",Huli Huli Chicken,dinner,2022-05-12,2,False,False,True
"huli huli marinade (canola oil, black pepper, ginger, molasses, garlic, salt)",Huli Huli Chicken,dinner,2022-05-12,2,False,False,True
brown rice,Penne Pasta (Gluten-Free),dinner,2022-05-13,3,False,True,True
rice bran,Penne Pasta (Gluten-Free),dinner,2022-05-13,3,False,True,True
rice,Dill Rice Pilaf,dinner,2022-08-25,6,False,True,True
onions,Dill Rice Pilaf,dinner,2022-08-25,6,False,True,True
dill,Dill Rice Pilaf,dinner,2022-08-25,6,False,True,True
saffron,Dill Rice Pilaf,dinner,2022-08-25,6,False,True,True
canola/olive oil blend,Dill Rice Pilaf,dinner,2022-08-25,6,False,True,True
zucchini,Lemon Herbed Zucchini,dinner,2022-07-17,5,False,True,True
lemon,Lemon Herbed Zucchini,dinner,2022-07-17,5,False,True,True
olive oil,Lemon Herbed Zucchini,dinner,2022-07-17,5,False,True,True
organic thyme,Lemon Herbed Zucchini,dinner,2022-07-17,5,False,True,True
oregano,Lemon Herbed Zucchini,dinner,2022-07-17,5,False,True,True
garlic,Lemon Herbed Zucchini,dinner,2022-07-17,5,False,True,True
salt,Lemon Herbed Zucchini,dinner,2022-07-17,5,False,True,True
carrots,Garlic Roasted Carrots,dinner,2022-07-15,5,False,True,True
canola/olive oil blend,Garlic Roasted Carrots,dinner,2022-07-15,5,False,True,True
garlic,Garlic Roasted Carrots,dinner,2022-07-15,5,False,True,True
thyme,Garlic Roasted Carrots,dinner,2022-07-15,5,False,True,True
salt,Garlic Roasted Carrots,dinner,2022-07-15,5,False,True,True
asparagus,Roasted Asparagus,lunch,2022-11-26,5,False,True,True
olive oil,Roasted Asparagus,lunch,2022-11-26,5,False,True,True
salt,Roasted Asparagus,lunch,2022-11-26,5,False,True,True
flour,Creamed Spinach,lunch,2022-12-13,5,True,False,False
spinach,Creamed Spinach,lunch,2022-12-13,5,True,False,False
sour cream,Creamed Spinach,lunch,2022-12-13,5,True,False,False
butter,Creamed Spinach,lunch,2022-12-13,5,True,False,False
onions,Creamed Spinach,lunch,2022-12-13,5,True,False,False
nutmeg,Creamed Spinach,lunch,2022-12-13,5,True,False,False
ABF chicken (halal),Baked Chicken Breast,dinner,2022-05-20,2,False,False,True
canola/olive oil blend,Baked Chicken Breast,dinner,2022-05-20,2,False,False,True
salt,Baked Chicken Breast,dinner,2022-05-20,2,False,False,True
carrot,Roasted Zucchini & Carrots,lunch,2022-11-29,5,False,True,True
zucchini,Roasted Zucchini & Carrots,lunch,2022-11-29,5,False,True,True
thyme,Roasted Zucchini & Carrots,lunch,2022-11-29,5,False,True,True
garlic,Roasted Zucchini & Carrots,lunch,2022-11-29,5,False,True,True
pepper,Roasted Zucchini & Carrots,lunch,2022-11-29,5,False,True,True
salt,Roasted Zucchini & Carrots,lunch,2022-11-29,5,False,True,True
tofu,Mapo Tofu,lunch,2023-01-27,1,False,True,False
"meatless ""beef"" crumbles (pea protein, sunflower oil, spices, caramel color)",Mapo Tofu,lunch,2023-01-27,1,False,True,False
onion,Mapo Tofu,lunch,2023-01-27,1,False,True,False
garlic,Mapo Tofu,lunch,2023-01-27,1,False,True,False
ginger,Mapo Tofu,lunch,2023-01-27,1,False,True,False
canola/olive oil blend,Mapo Tofu,lunch,2023-01-27,1,False,True,False
salt,Mapo Tofu,lunch,2023-01-27,1,False,True,False
red pepper flakes,Mapo Tofu,lunch,2023-01-27,1,False,True,False
lasagna noodles,Beef Bolognese Lasagna,lunch,2022-08-27,0,False,False,False
"beef bolognese sauce (grass fed beef (halal) and mushroom blend, marinara sauce, tomato paste, beef soup base, carrots, celery, onions, italian seasoning, parsley, garlic, canola/olive oil blend, bay leaf, pepper, salt)",Beef Bolognese Lasagna,lunch,2022-08-27,0,False,False,False
"white sauce (cream, butter, milk powder, flour, garlic, nutmeg, onion powder, white pepper, salt)",Beef Bolognese Lasagna,lunch,2022-08-27,0,False,False,False
mozzarella cheese,Beef Bolognese Lasagna,lunch,2022-08-27,0,False,False,False
parmesan cheese,Beef Bolognese Lasagna,lunch,2022-08-27,0,False,False,False
basil,Beef Bolognese Lasagna,lunch,2022-08-27,0,False,False,False
parsley,Beef Bolognese Lasagna,lunch,2022-08-27,0,False,False,False
olive oil,Beef Bolognese Lasagna,lunch,2022-08-27,0,False,False,False
pepper,Beef Bolognese Lasagna,lunch,2022-08-27,0,False,False,False
sweet potatoes,Herb Roasted Sweet Potatoes,dinner,2022-09-23,3,False,True,True
chives,Herb Roasted Sweet Potatoes,dinner,2022-09-23,3,False,True,True
thyme,Herb Roasted Sweet Potatoes,dinner,2022-09-23,3,False,True,True
rosemary,Herb Roasted Sweet Potatoes,dinner,2022-09-23,3,False,True,True
thyme,Herb Roasted Sweet Potatoes,dinner,2022-09-23,3,False,True,True
garlic,Herb Roasted Sweet Potatoes,dinner,2022-09-23,3,False,True,True
canola/olive oil blend,Herb Roasted Sweet Potatoes,dinner,2022-09-23,3,False,True,True
salt,Herb Roasted Sweet Potatoes,dinner,2022-09-23,3,False,True,True
basmati rice,Jeweled Basmati Rice,dinner,2022-09-24,3,False,True,True
raisins,Jeweled Basmati Rice,dinner,2022-09-24,3,False,True,True
canola/olive oil blend,Jeweled Basmati Rice,dinner,2022-09-24,3,False,True,True
cumin seed,Jeweled Basmati Rice,dinner,2022-09-24,3,False,True,True
onions,Jeweled Basmati Rice,dinner,2022-09-24,3,False,True,True
salt,Jeweled Basmati Rice,dinner,2022-09-24,3,False,True,True
"Fagioli Pasta (pasta, tomatoes, kale, cannellini beans, fire roasted tomatoes, onion, rosemary, parsley, thyme, basil, garlic, salt, pepper, canola/olive oil blend)",Fagioli Pasta Plate,lunch,2023-01-29,1,False,True,False
unbleached wheat flour,Garlic Toasted Lavash Bread,dinner,2022-06-26,6,False,True,False
oat fiber,Garlic Toasted Lavash Bread,dinner,2022-06-26,6,False,True,False
sea salt,Garlic Toasted Lavash Bread,dinner,2022-06-26,6,False,True,False
yeast,Garlic Toasted Lavash Bread,dinner,2022-06-26,6,False,True,False
canola oil,Garlic Toasted Lavash Bread,dinner,2022-06-26,6,False,True,False
cultured whole wheat,Garlic Toasted Lavash Bread,dinner,2022-06-26,6,False,True,False
enriched flour,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
sugar,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
liquid sugar,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
butter,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
eggs,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
potato flour,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
yeast,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
whey,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
nonfat milk,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
soy flour,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
salt,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
degerminated yellow corn flour,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
wheat gluten,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
sodium stearoyl lactylate,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
datem,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
monocalcium phosphate,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
wheat flour,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
calcium sulfate,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
sodium silicoaluminate,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
ascorbic acid,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
ammonium sulfate,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
wheat starch,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
sorbitan monostearate,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
enzymes,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
microcrystalline cellulose,Hawaiian Roll,lunch,2022-11-27,6,True,False,False
"garlic pork (pork, garlic, canola/olive oil blend, salt, pepper)",Mongolian Pork Stir Fry,lunch,2022-12-01,0,False,False,False
"mongolian stir fry sauce (tamari, hoisin sauce, sugar, vegetarian oyster sauce)",Mongolian Pork Stir Fry,lunch,2022-12-01,0,False,False,False
carrots,Mongolian Pork Stir Fry,lunch,2022-12-01,0,False,False,False
onions,Mongolian Pork Stir Fry,lunch,2022-12-01,0,False,False,False
bell peppers,Mongolian Pork Stir Fry,lunch,2022-12-01,0,False,False,False
quinoa,Quinoa & Cauliflower Rice,dinner,2022-12-13,3,False,True,True
cauliflower rice,Quinoa & Cauliflower Rice,dinner,2022-12-13,3,False,True,True
golden raisins,Quinoa & Cauliflower Rice,dinner,2022-12-13,3,False,True,True
olive oil,Quinoa & Cauliflower Rice,dinner,2022-12-13,3,False,True,True
lemon,Quinoa & Cauliflower Rice,dinner,2022-12-13,3,False,True,True
salt,Quinoa & Cauliflower Rice,dinner,2022-12-13,3,False,True,True
gigante white bean,Harissa Gigante Beans,dinner,2022-12-14,13,False,True,True
harissa paste,Harissa Gigante Beans,dinner,2022-12-14,13,False,True,True
onion,Harissa Gigante Beans,dinner,2022-12-14,13,False,True,True
bell pepper,Harissa Gigante Beans,dinner,2022-12-14,13,False,True,True
ketchup,Harissa Gigante Beans,dinner,2022-12-14,13,False,True,True
garlic,Harissa Gigante Beans,dinner,2022-12-14,13,False,True,True
thyme,Harissa Gigante Beans,dinner,2022-12-14,13,False,True,True
bay leaf,Harissa Gigante Beans,dinner,2022-12-14,13,False,True,True
salt,Harissa Gigante Beans,dinner,2022-12-14,13,False,True,True
broccoli,Roasted Broccolini with Tomatoes,lunch,2022-06-27,4,False,True,True
cherry tomatoes,Roasted Broccolini with Tomatoes,lunch,2022-06-27,4,False,True,True
garlic,Roasted Broccolini with Tomatoes,lunch,2022-06-27,4,False,True,True
canola/olive oil blend,Roasted Broccolini with Tomatoes,lunch,2022-06-27,4,False,True,True
salt,Roasted Broccolini with Tomatoes,lunch,2022-06-27,4,False,True,True
vital wheat gluten,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
expeller pressed safflower oil,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
expeller pressed palm fruit oil,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
naturally flavored yeast extract,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
barley malt,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
tomato paste,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
apple cider vinegar,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
paprika,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
sea salt,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
onions,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
spices,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
whole wheat flour,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
garlic,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
natural liquid smoke,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
caraway,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
celery seed,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
ground mustardseed,Veggie Hot Dog,lunch,2022-10-26,1,False,True,False
greek style pita bread,Zatar Pita Bread,dinner,2023-01-24,12,False,True,False
canola olive oil,Zatar Pita Bread,dinner,2023-01-24,12,False,True,False
rolled oats,Carrot Cake Overnight Oats,breakfast,2023-01-31,1,False,True,True
rice milk,Carrot Cake Overnight Oats,breakfast,2023-01-31,1,False,True,True
carrots,Carrot Cake Overnight Oats,breakfast,2023-01-31,1,False,True,True
raisins,Carrot Cake Overnight Oats,breakfast,2023-01-31,1,False,True,True
cinnamon,Carrot Cake Overnight Oats,breakfast,2023-01-31,1,False,True,True
maple syrup,Carrot Cake Overnight Oats,breakfast,2023-01-31,1,False,True,True
chicken soup base,Homestyle Chicken Soup,lunch,2023-01-11,8,False,False,False
chicken,Homestyle Chicken Soup,lunch,2023-01-11,8,False,False,False
pasta,Homestyle Chicken Soup,lunch,2023-01-11,8,False,False,False
celery,Homestyle Chicken Soup,lunch,2023-01-11,8,False,False,False
onion,Homestyle Chicken Soup,lunch,2023-01-11,8,False,False,False
carrot,Homestyle Chicken Soup,lunch,2023-01-11,8,False,False,False
canola/olive oil blend,Homestyle Chicken Soup,lunch,2023-01-11,8,False,False,False
bay leaf,Homestyle Chicken Soup,lunch,2023-01-11,8,False,False,False
thyme,Homestyle Chicken Soup,lunch,2023-01-11,8,False,False,False
parsley,Homestyle Chicken Soup,lunch,2023-01-11,8,False,False,False
garlic,Homestyle Chicken Soup,lunch,2023-01-11,8,False,False,False
turmeric,Homestyle Chicken Soup,lunch,2023-01-11,8,False,False,False
salt,Homestyle Chicken Soup,lunch,2023-01-11,8,False,False,False
cornbread flour mix,Cornbread Dressing,lunch,2022-11-24,15,True,False,False
white bread,Cornbread Dressing,lunch,2022-11-24,15,True,False,False
onions,Cornbread Dressing,lunch,2022-11-24,15,True,False,False
celery,Cornbread Dressing,lunch,2022-11-24,15,True,False,False
canola/olive oil blend,Cornbread Dressing,lunch,2022-11-24,15,True,False,False
thyme,Cornbread Dressing,lunch,2022-11-24,15,True,False,False
salt,Cornbread Dressing,lunch,2022-11-24,15,True,False,False
coconut milk,Coconut Chia Seed Pudding,breakfast,2023-01-23,1,False,True,False
chia seeds,Coconut Chia Seed Pudding,breakfast,2023-01-23,1,False,True,False
cinnamon granola,Coconut Chia Seed Pudding,breakfast,2023-01-23,1,False,True,False
oat milk,Coconut Chia Seed Pudding,breakfast,2023-01-23,1,False,True,False
strawberry,Coconut Chia Seed Pudding,breakfast,2023-01-23,1,False,True,False
grapes,Coconut Chia Seed Pudding,breakfast,2023-01-23,1,False,True,False
agave syrup,Coconut Chia Seed Pudding,breakfast,2023-01-23,1,False,True,False
vegetable soup base (contains mushrooms),Tomato Basil Soup,lunch,2022-06-23,7,False,True,True
tomato sauce,Tomato Basil Soup,lunch,2022-06-23,7,False,True,True
carrots,Tomato Basil Soup,lunch,2022-06-23,7,False,True,True
onions,Tomato Basil Soup,lunch,2022-06-23,7,False,True,True
celery,Tomato Basil Soup,lunch,2022-06-23,7,False,True,True
sugar,Tomato Basil Soup,lunch,2022-06-23,7,False,True,True
canola/olive oil blend,Tomato Basil Soup,lunch,2022-06-23,7,False,True,True
rice vinegar,Tomato Basil Soup,lunch,2022-06-23,7,False,True,True
garlic,Tomato Basil Soup,lunch,2022-06-23,7,False,True,True
organic basil,Tomato Basil Soup,lunch,2022-06-23,7,False,True,True
salt,Tomato Basil Soup,lunch,2022-06-23,7,False,True,True
chickpea,Garbanzo Chobra (Bean Stew),dinner,2022-06-27,10,False,True,False
swiss chard,Garbanzo Chobra (Bean Stew),dinner,2022-06-27,10,False,True,False
tomato puree,Garbanzo Chobra (Bean Stew),dinner,2022-06-27,10,False,True,False
canola olive oil,Garbanzo Chobra (Bean Stew),dinner,2022-06-27,10,False,True,False
onion,Garbanzo Chobra (Bean Stew),dinner,2022-06-27,10,False,True,False
celery,Garbanzo Chobra (Bean Stew),dinner,2022-06-27,10,False,True,False
masala spice,Garbanzo Chobra (Bean Stew),dinner,2022-06-27,10,False,True,False
salt,Garbanzo Chobra (Bean Stew),dinner,2022-06-27,10,False,True,False
mushroom,Mushroom Cauliflower Gyro,dinner,2022-06-13,1,False,True,False
cauliflower,Mushroom Cauliflower Gyro,dinner,2022-06-13,1,False,True,False
tomato,Mushroom Cauliflower Gyro,dinner,2022-06-13,1,False,True,False
garlic,Mushroom Cauliflower Gyro,dinner,2022-06-13,1,False,True,False
garbanzo bean,Mushroom Cauliflower Gyro,dinner,2022-06-13,1,False,True,False
"pickled onion(onion, red wine vinegar, lime juice, lemon juice, salt, sugar, black pepper, oregano)",Mushroom Cauliflower Gyro,dinner,2022-06-13,1,False,True,False
hummus,Mushroom Cauliflower Gyro,dinner,2022-06-13,1,False,True,False
vegan mayo,Mushroom Cauliflower Gyro,dinner,2022-06-13,1,False,True,False
tahini sauce,Mushroom Cauliflower Gyro,dinner,2022-06-13,1,False,True,False
fingerling potatoes,Paprika Roasted Potatoes,lunch,2022-11-29,6,False,True,True
canola/olive oil blend,Paprika Roasted Potatoes,lunch,2022-11-29,6,False,True,True
paprika,Paprika Roasted Potatoes,lunch,2022-11-29,6,False,True,True
salt,Paprika Roasted Potatoes,lunch,2022-11-29,6,False,True,True
plant based chick'n,"Soy Sesame ""Chick'n"" Stir-Fry",dinner,2022-08-16,1,False,True,False
garlic,"Soy Sesame ""Chick'n"" Stir-Fry",dinner,2022-08-16,1,False,True,False
bell peppers,"Soy Sesame ""Chick'n"" Stir-Fry",dinner,2022-08-16,1,False,True,False
onions,"Soy Sesame ""Chick'n"" Stir-Fry",dinner,2022-08-16,1,False,True,False
